record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
7e6d302b614ec4ece480,image-rendition,home,v7,v7-06,unknown,https://freight.cargo.site/w/420/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,https://freight.cargo.site/w/420/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,unknown,A3029359532632673420314638071609,v7-sequence-6-retina.jpg,transformed,420,420,560,281,374,499.547,664.875,0.38x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
311f4a4b64b5aa017f17,image-rendition,home,v7,v7-06,unknown,https://freight.cargo.site/w/900/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,https://freight.cargo.site/w/900/q/90/i/A3029359532632673420314638071609/v7-sequence-6-retina.jpg,unknown,A3029359532632673420314638071609,v7-sequence-6-retina.jpg,transformed,900,900,1200,281,374,499.547,664.875,0.82x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj444p; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
20542e349e30c345ac12,image-rendition,home,wtw,wtw-01,unknown,https://freight.cargo.site/w/1494/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,https://freight.cargo.site/w/1494/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,unknown,C3028244178623348957641467017017,wtw-lanyard.png,transformed,1494,1494,1008,746.7,504,1327.453,896,1.12x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[src]; home:img[src]/transformed; home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
b309c5d65a4cfa3018a5,image-rendition,home,wtw,wtw-01,unknown,https://freight.cargo.site/w/420/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,https://freight.cargo.site/w/420/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,unknown,C3028244178623348957641467017017,wtw-lanyard.png,transformed,420,420,283,746.7,504,1327.453,896,0.32x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
abd5a1ab1c825abd1859,image-rendition,home,wtw,wtw-01,unknown,https://freight.cargo.site/w/900/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,https://freight.cargo.site/w/900/q/85/i/C3028244178623348957641467017017/wtw-lanyard.png,unknown,C3028244178623348957641467017017,wtw-lanyard.png,transformed,900,900,607,746.7,504,1327.453,896,0.68x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,none,eager,true,home:img[srcset]; home:img[srcset]/transformed,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; URL width contract; original dimensions from docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high for URL; medium for inferred decoded size,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; natural size is inferred from the Cargo width request and probed original ratio; browser decode is pending; rendered maxima imported from audit/assets/rendered-media-measurements.json
657d4394e26694ad4352,internal-link,home,site-shell,,cargo/home.html,/,/,observed verbatim in the frozen Cargo draft bodycopy,,/,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,home:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,high,
1bcee8f784d30d0177d7,internal-link,home,site-shell,,cargo/home.html,/who,/who,observed verbatim in the frozen Cargo draft bodycopy,,/who,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,home:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,high,
204d73610e01732426a6,internal-link,home,site-shell,,cargo/home.html,/write,/write,observed verbatim in the frozen Cargo draft bodycopy,,/write,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,home:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/home.bodycopy.html,high,
5f1176caa330e7f2de61,internal-link,who,site-shell,,cargo/who.html,/,/,observed verbatim in the frozen Cargo draft bodycopy,,/,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,who:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,high,
96e8dfc4ca1962d787ac,internal-link,who,site-shell,,cargo/who.html,/who,/who,observed verbatim in the frozen Cargo draft bodycopy,,/who,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,who:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,high,
4ffdd8909f4f716232d0,internal-link,who,site-shell,,cargo/who.html,/write,/write,observed verbatim in the frozen Cargo draft bodycopy,,/write,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,who:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/who.bodycopy.html,high,
5ac3a7877796968c488a,internal-link,write,site-shell,,cargo/write.html,/,/,observed verbatim in the frozen Cargo draft bodycopy,,/,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,write:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,high,
d75acf8383204ec07380,internal-link,write,site-shell,,cargo/write.html,/who,/who,observed verbatim in the frozen Cargo draft bodycopy,,/who,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,write:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,high,
5d479644895c7b417661,internal-link,write,site-shell,,cargo/write.html,/write,/write,observed verbatim in the frozen Cargo draft bodycopy,,/write,not applicable,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,URI,not applicable,not applicable,not applicable,user navigation,true,write:a[href],exact canonical path captured in docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv; delivered bodycopy in docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,medium,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/write.bodycopy.html,high,
178865a4b145dd093baa,pdf,home,montran,,work/montran-direct-pdf-v10-src/assets/montran_sustainability-report_2025_v4-web.pdf,https://freight.cargo.site/t/original/i/P3028590574867085520722012452665/montran_sustainability-report_2025_v4-web.pdf,https://freight.cargo.site/t/original/i/P3028590574867085520722012452665/montran_sustainability-report_2025_v4-web.pdf,observed verbatim in the captured bodycopy dependency table,P3028590574867085520722012452665,montran_sustainability-report_2025_v4-web.pdf,original,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pdf,application/pdf,not applicable,none,lazy,true,home:iframe-query[pdf]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: local file matched remote SHA-256,high,docs/audits/2026-07-20T175853-0400-round-80/public/public-bodycopy-dependencies.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,local file matched remote SHA-256
e0b741e9ecbd31fbd37a,poster,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/M3028308593675976915489103853369/3d-animation_social-nov-8-cargo-under-1mb-1080-h264.jpg,https://freight.cargo.site/t/original/i/M3028308593675976915489103853369/3d-animation_social-nov-8-cargo-under-1mb-1080-h264.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,M3028308593675976915489103853369,3d-animation_social-nov-8-cargo-under-1mb-1080-h264.jpg,original,,834,834,unknown,unknown,unknown,unknown,unknown,jpg,image/jpg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
d3adc6cbe66c92272e6e,poster,Cargo library,unknown,,unknown,https://freight.cargo.site/t/original/i/D3022828932768841599094692034361/3d-animation_social-nov-8-cargo-under-1mb-1080.jpg,https://freight.cargo.site/t/original/i/D3022828932768841599094692034361/3d-animation_social-nov-8-cargo-under-1mb-1080.jpg,derived from Cargo media hash and filename; not observed in Phase 1 delivery,D3022828932768841599094692034361,3d-animation_social-nov-8-cargo-under-1mb-1080.jpg,original,,1080,1080,unknown,unknown,unknown,unknown,unknown,jpg,image/jpg,no,none,none (unreferenced),false,none,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv,medium,no unambiguous source match exists in the frozen Phase 1 source manifest; JPEG has no alpha channel; Cargo library in_use=False; bodycopy reference is authoritative
